,Aut Control 01,Aut Control 02,Aut Control 03,Aut Control 04,Aut Control 05,Aut Control 06,Aut Control 07,Aut Control 08,Aut Control 09,Aut Control 10,Aut Control 11,Aut Control 12,Aut Control 13,Aut Control 14,Aut Control 15,Aut Control 16,Aut Control 17,Aut Control 18,Aut Control 19,Aut Control 20,Aut Control 21,Aut Control 45,Aut Control 46,Aut Control 47,Aut Control 48,Aut Control 49,Aut Control 50,Aut Control 51,Aut Control 52,Aut Control 53,Aut Control 54,Aut Control 55,Aut Control 56,Aut Control 57,Aut Control 58,Aut Control 59,Aut Control 60,Aut Control 61,Aut Control 62,Aut Control 63,Autism 22,Autism 23,Autism 24,Autism 25,Autism 26,Autism 27,Autism 28,Autism 29,Autism 30,Autism 31,Autism 32,Autism 33,Autism 34,Autism 35,Autism 36,Autism 37,Autism 38,Autism 39,Autism 40,Autism 41,Autism 42,Autism 43,Autism 44,Autism 64,Autism 65,Autism 66,Autism 67,Autism 68,Autism 69,Autism 70,Autism 71,Autism 72,Autism 73,Autism 74,Autism 75,Autism 76,Autism 77,Autism 78,Autism 79,Autism 80,Autism 81,Autism 82,Autism 83
protein with reduced L-cysteine residues,0.0284901111795842,0.0023579049876141,0.0382936696652375,0.0038079531061047,0.0031868078052293,0.0012029773053872,0.004195237521149,0.0011355655733299,0.0058323897720216,0.0015243407776206,0.0005382084088085,0.0034355424310858,0.0176493679114762,0.0030841749282397,0.0005534557523721,5.475222119009219e-06,0.0020616880479605,0.0090517316520621,0.0049163665660107,8.454347427228267e-07,9.616415490151812e-07,0.0265843877917672,0.0362583946356618,0.0064166039125385,0.0046261915460664,0.0141196585489026,0.0077644455713854,0.011911000845045,0.000182325798228,0.0163610046810453,0.0002299991570244,0.041609929145285,0.0186618927502354,0.0417981079505373,0.0023954898224314,0.0002483206843873,2.01145509164908e-05,0.0146821550067421,0.0235721719084132,0.021049084121312,0.0003092505856358,0.0057922228833709,0.0283802240775356,2.3717147504011985e-06,0.000176383804763,0.0275267816366316,0.0013678156836802,0.0016546332379403,0.0018222248858917,0.0033691526077905,0.0001126942985589,0.0217864569968093,0.0013547613873971,0.0040526791729479,3.7986395394469165e-05,2.526336220236768e-06,0.0015206954297099,0.027502530051066,0.0101176625561408,0.0254408092129236,0.0034092336073173,0.0239738578689226,1.4955103123408228e-06,0.0086933369333299,1.7743572891092008e-06,0.0159479223455423,0.0086577226572901,0.0169783690963442,0.0102107242487112,0.0186286627809705,0.0133178484540512,3.247222391180344e-05,0.0229968410301891,0.01789001622342,0.0278859420693848,0.0088511767639711,0.0194124066327933,0.0001216633341028,4.167723513244389e-05,0.0354340662007649,0.0052017678311078,0.0001879199644751,0.0080492096200497
proteinogenic amino acid,0.0284840970881809,0.0011399070580192,0.0376997370104181,0.0004311421696327,0.0031848521854675,0.0006997277467852,0.0039144144388362,0.0011343605747649,0.0057666522153176,0.0012055608672678,0.0005367303914679,0.0034349684405474,0.0175672435971239,0.0030823605628614,0.0002370984373064,5.248106466503174e-06,0.0019662094620441,0.0090501799097147,0.0049150543128271,0.0,0.0,0.0265245429151158,0.0362504969695177,0.0062295413563128,0.0043493156207698,0.0138760095441953,0.0077444387300912,0.0118354403150256,0.0001380762236,0.0163519957841319,1.428635857308467e-06,0.0093439157201755,0.0186618927502354,0.0412139753187643,0.0022327704455793,4.514081762684118e-05,3.402407842882515e-07,0.0146511381037823,0.0233107410660546,0.0210103336084719,0.0,0.0057901463686104,0.0257300489527864,0.0,0.0001745584630448,0.027525553801386,0.0012247633471407,0.0016534958525056,0.0018208397922194,0.0033664597109571,0.0,0.0217818726029882,0.0,0.0019958096081879,3.694205945480591e-05,0.0,0.0015202799440027,0.0275003311892548,0.0101172597974795,0.0213961940480057,0.0030885952161675,0.023971013140846,0.0,0.0074745260816317,1.7743572891092008e-06,0.0156398973728072,0.008515809571187,0.0167978841092097,0.0100745983883423,0.0186286627809705,0.0133178484540512,3.674032783336604e-07,0.0229968410301891,0.0172876630601633,0.0274726785194102,0.0088218264901556,0.0193383576227128,4.643834509151631e-07,7.116658411250733e-07,0.0353456354146098,0.0050705710446623,1.1174717930648234e-06,0.0080290589029387
protoanemonin,0.0284840970881809,0.0011399070580192,0.0376997370104181,0.0004311421696327,0.0031848521854675,0.0006997277467852,0.0039144144388362,0.0011343605747649,0.0057666522153176,0.0012055608672678,0.0005367303914679,0.0034349684405474,0.0175672435971239,0.0030823605628614,0.0002370984373064,5.248106466503174e-06,0.0019662094620441,0.0090501799097147,0.0049150543128271,0.0,0.0,0.0265245429151158,0.0362504969695177,0.0062295413563128,0.0043493156207698,0.0138760095441953,0.0077444387300912,0.0118354403150256,0.0001380762236,0.0163519957841319,1.428635857308467e-06,0.0093439157201755,0.0186618927502354,0.0412139753187643,0.0022327704455793,4.514081762684118e-05,3.402407842882515e-07,0.0146511381037823,0.0233107410660546,0.0210103336084719,0.0,0.0057901463686104,0.0257300489527864,0.0,0.0001745584630448,0.027525553801386,0.0012247633471407,0.0016534958525056,0.0018208397922194,0.0033664597109571,0.0,0.0217818726029882,0.0,0.0019958096081879,3.694205945480591e-05,0.0,0.0015202799440027,0.0275003311892548,0.0101172597974795,0.0213961940480057,0.0030885952161675,0.023971013140846,0.0,0.0074745260816317,1.7743572891092008e-06,0.0156398973728072,0.008515809571187,0.0167978841092097,0.0100745983883423,0.0186286627809705,0.0133178484540512,3.674032783336604e-07,0.0229968410301891,0.0172876630601633,0.0274726785194102,0.0088218264901556,0.0193383576227128,4.643834509151631e-07,7.116658411250733e-07,0.0353456354146098,0.0050705710446623,1.1174717930648234e-06,0.0080290589029387
protocatechuate,0.08352740201351191,0.0029153195367914004,0.11207529236247049,0.0010553026231865,0.00487767630266322,-0.0011228874225610082,0.011325971872289094,-0.00018958640468071672,0.01696463757402393,-0.006122800611883014,-0.0051493584436790325,0.010304372297782237,0.05229843379767808,0.009212311701223636,0.0007106631692640206,-0.010980627612421827,0.0056019107577474645,0.025593593885304265,0.014723850522710141,-0.0004948218637502378,-6.525601949433805e-07,0.0795582357262957,0.10875109944047043,0.018634614927224666,0.011705667776218499,0.012429917221295935,0.023198313455144063,0.0355058054036,-0.032128039064470856,0.04897955171929455,-2.037967420709264e-05,-0.004255284314222164,0.05598543545987282,0.1228546699893433,0.006698163807390389,0.00013003468851416778,-2.1656787120069733e-05,0.016720470654415585,0.06993168673652456,0.06226089798964029,-6.149439093056846e-07,0.016381023979436797,0.07708836709672903,-1.9961740430164723e-06,0.0005222843223452769,0.0825758082143576,0.0036736871417435103,0.004959634325300117,0.0054614284446514935,0.009783722102930239,-0.021601999031431764,0.06533099298967342,-3.1549954664414767e-06,0.005972370804491294,-0.002332076452251736,-2.23750032860879e-06,0.004470775773361918,0.06750363734735237,0.030351451702000244,0.0605167109711872,-0.6008881539204265,0.07191068638651729,-0.00013318281616830712,0.02138681915464865,-0.16065469429934134,0.0468682102118998,-0.028835504679266905,0.04887973698392713,0.029991030957935573,0.05588002175710641,0.0397550686101,-2.010260609181732e-05,0.06892169181694252,0.05178669541303131,0.08240636866023215,0.026464834575201907,0.058010999543863365,-0.0035027825322646125,-1.2843899700378738e-05,0.10595072715161478,0.015203840702693374,-0.0001213241861481921,0.024075914298752703
protoheme,-0.058905717457165094,-0.0044140964011716004,-0.07653409765134671,-0.0011854119677723002,-0.011049798466891799,-0.0045097930986813,-0.0083743934442416,-0.0058637364933688,-0.011869784483002,-0.0124746402754529,-0.0081760252598559,-0.006871612455412,-0.0355455659867117,-0.0062018245825198,-0.0006171377837722999,-0.0111848547024313,-0.0040410037140626,-0.0211834002079091,-0.0098528471094712,-0.0004959474430675541,-1.4709978465982998e-06,-0.0530795373608651,-0.0725172856976074,-0.012513207815667657,-0.0101914545775274,-0.05712350454111349,-0.015598596759170899,-0.023671396171528,-0.03288542586228338,-0.03279855264006016,-4.669818450596329e-05,-0.05099487782875721,-0.03732413726165075,-0.08323641719482824,-0.0044663032594238,-0.0001953757972674376,-8.53857165939399e-05,-0.0565524249787851,-0.04662213369828344,-0.04281204054704587,-1.3878668032465076e-06,-0.0125728252355895,-0.0515654961127906,-5.3066674311452895e-06,-0.0003526837395055,-0.055328466826933896,-0.0024508043892993003,-0.0033091595142432,-0.0036445204931185,-0.0070526762801604,-0.021669071854319592,-0.0435868996390378,-8.490387165921313e-06,-0.00401026289893,-0.002517811753887234,-6.004516859567433e-06,-0.0032211042030444,-0.07000090916576421,-0.0202355973407106,-0.0464664711982698,-0.6167899741185568,-0.047948254574671195,-0.00013505588950243964,-0.015999649329380562,-0.16066408631283666,-0.031331875647718305,-0.0714145525352019,-0.0351190031076684,-0.02039877106450239,-0.0372687040058236,-0.02689560830908771,-2.8729343415384094e-05,-0.04606261807697483,-0.034667780168253504,-0.05499423145561855,-0.017644474031873924,-0.03883171069060221,-0.0035856900080216726,-9.038370627365427e-05,-0.07077362844073434,-0.010155769347494969,-0.00012982231358962067,-0.016120532484296
protoporphyrin IX,0.11781143491433019,0.008828192802343201,0.15284943632540882,0.0020787451836748,0.022099596933783598,0.0090195861973626,0.0167487868884832,0.0117274729867376,0.023739568966004,0.0249492805509058,0.0163520505197118,0.013743224910824,0.0710911319734234,0.0124036491650396,0.000951238895748,0.0223697094048626,0.0080820074281252,0.0423668004158182,0.0197056942189424,0.0009918948861351081,2.9419956931965996e-06,0.1061590747217302,0.1450343614788126,0.025026183708679,0.0203829091550548,0.11424700908222699,0.031197193518341798,0.047342792343056,0.0657705605420162,0.0655968899903836,9.259654142311895e-05,0.1019894038088414,0.0746480565826086,0.1664726335124082,0.0089326065188476,0.0003904887947224463,0.00017055805550494395,0.1131048499575702,0.0932440371874968,0.0856238634503156,2.775733606493015e-06,0.025145650471179,0.1031309922255812,1.0613334862290579e-05,0.000705367479011,0.11010624110133779,0.0049016087785986005,0.0066183190284864,0.007289040986237,0.0141053525603208,0.043338143708639185,0.0871737992780756,1.6980774331842627e-05,0.00802052579786,0.005035623507774468,1.2009033719134865e-05,0.0064422084060888,0.14000181833152842,0.0404711946814212,0.0929329423965396,1.2335799482371137,0.09589650914934239,0.0002701117790048793,0.0319989965738084,0.32132713217157377,0.06266375129543661,0.1428291050704038,0.07023780076766681,0.040797269575007,0.0745374080116472,0.053713843371084,5.7246229901893916e-05,0.0921250266680062,0.06933556033650701,0.109988200391747,0.035288595751152,0.0776632140499056,0.00717111501168372,0.0001803658307546579,0.1415469508983636,0.020311282878372,0.00025903238716890324,0.032241064968592
pseudouridine,-0.0284942706533903,-0.002207098997237,-0.0377008786609861,-0.0005945089313863,-0.0031874506070566,-0.0007564727200781,-0.0040426559264189,-0.001136068344667,-0.0057674355582658,-0.0015289750860392,-0.0008794255821413,-0.003435806227706,-0.0176491609340723,-0.0030843163808748,-0.0002378643208079,-0.0001831148497108,-0.0020615202893258,-0.0105760074226112,-0.0049163057058503,-7.44903126954112e-07,-7.916379574831601e-07,-0.0265396014266976,-0.0362583946356618,-0.0062295413563128,-0.0044245877457182,-0.0139656416576005,-0.0077991484526559,-0.0118354403150256,-0.0001773563132498,-0.0163610046810453,-2.020405307523296e-05,-0.0093637547094965,-0.0186618927502354,-0.0412927439877288,-0.0022331516297119,-9.711824748943007e-05,-4.248696736304668e-05,-0.014665084816918,-0.0233107410660546,-0.0210238844761329,-7.466874041194254e-07,-0.0057926900953022,-0.025733041233385,-2.730728237661804e-06,-0.0001764161878038,-0.0275266253018307,-0.001225461011483,-0.0016546279012238,-0.0018223124512518,-0.0033697993238062,-6.682623642589207e-05,-0.0217887307940039,-4.343284228588429e-06,-0.0019987010771705,-3.787470673661554e-05,-3.076525769538197e-06,-0.0016105521015222,-0.0275027426446215,-0.0101177986703553,-0.0213980120649833,-0.0035292538920624,-0.0239742235831654,-1.5794676510692898e-06,-0.007488213115026,-1.7743572891092008e-06,-0.0156402665016571,-0.008515809571187,-0.0168071009309218,-0.0100871125800397,-0.018634074639048,-0.0133405964794372,-7.050895745794998e-06,-0.0229968410301891,-0.0173006497035832,-0.0274965426684657,-0.0088218264901556,-0.0194151270678845,-4.645959557985979e-05,-4.375890432178493e-05,-0.0354248637648838,-0.0050771979632301,-0.0001035975332402,-0.0080600604541829
pseudouridine 5'-phosphate,0.0569885413067806,0.004414197994474,0.0754017573219722,0.0011890178627726,0.0063749012141132,0.0015129454401562,0.0080853118528378,0.002272136689334,0.0115348711165316,0.0030579501720784,0.0017588511642826,0.006871612455412,0.0352983218681446,0.0061686327617496,0.0004757286416158,0.0003662296994216,0.0041230405786516,0.0211520148452224,0.0098326114117006,1.489806253908224e-06,1.5832759149663202e-06,0.0530792028533952,0.0725167892713236,0.0124590827126256,0.0088491754914364,0.027931283315201,0.0155982969053118,0.0236708806300512,0.0003547126264996,0.0327220093620906,4.040810615046592e-05,0.018727509418993,0.0373237855004708,0.0825854879754576,0.0044663032594238,0.00019423649497886015,8.497393472609336e-05,0.029330169633836,0.0466214821321092,0.0420477689522658,1.4933748082388509e-06,0.0115853801906044,0.05146608246677,5.461456475323608e-06,0.0003528323756076,0.0550532506036614,0.002450922022966,0.0033092558024476,0.0036446249025036,0.0067395986476124,0.00013365247285178415,0.0435774615880078,8.686568457176858e-06,0.003997402154341,7.574941347323109e-05,6.153051539076394e-06,0.0032211042030444,0.055005485289243,0.0202355973407106,0.0427960241299666,0.0070585077841248,0.0479484471663308,3.1589353021385796e-06,0.014976426230052,3.5487145782184017e-06,0.0312805330033142,0.017031619142374,0.0336142018618436,0.0201742251600794,0.037268149278096,0.0266811929588744,1.4101791491589996e-05,0.0459936820603782,0.0346012994071664,0.0549930853369314,0.0176436529803112,0.038830254135769,9.291919115971957e-05,8.751780864356987e-05,0.0708497275297676,0.0101543959264602,0.0002071950664804,0.0161201209083658
pulcherrimin,0.0,0.0,0.0001093794886423,0.0001460393759349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001415183358983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0495820110250869e-07,1.1596132815638241e-07,0.0,0.0,0.0,0.0,1.4559127527956766e-07,1.0764486835590272e-07,3.999137944038145e-07,1.7592433650945766e-07,1.0897034645032123e-07,1.0043862413319163e-07,0.0,1.3139990621445437e-07,1.0668884146792673e-07,0.0,1.1510453504558993e-07,1.0882188806688705e-07,0.0,0.0,0.0,0.0,0.0,0.000275346276265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5104247636243096e-07,5.202270497603189e-07,0.0,0.0,1.027238349946412e-07,1.362769988899648e-07,0.0,3.868662354571239e-05,1.062284644371348e-07,1.0474297172620805e-07,0.0,1.312597450472905e-07,1.7615629792394692e-07,1.0366564940880361e-07,1.3250217981301882e-07,2.007908963253212e-07,1.529915525420708e-07,1.279083089679575e-07,3.061200051690507e-07,0.0
purine,-4.094928775289865e-07,-2.0462197285301779e-07,-0.00021896467950450002,-0.0003670528466394,-2.130811007947219e-07,-5.635916232631016e-05,-2.2573801921585562e-07,0.0,0.0,-1.0147987883528047e-07,-2.2673580549080015e-07,0.0,-3.9079037200563833e-05,-2.851003754070907e-07,-0.00028326210168299996,0.0,-9.47272953595106e-05,-2.696028275675104e-07,-2.517104040390096e-07,-1.0172899050320357e-07,-2.31858621939624e-07,0.0,-2.0991640220501738e-07,-2.3192265631276483e-07,0.0,0.0,0.0,0.0,-2.911825505591353e-07,-2.1528973671180545e-07,-7.99827588807629e-07,-0.03226636527378251,-2.1794069290064246e-07,-2.861712476078875e-05,0.0,-2.6279981242890874e-07,-2.1337768293585346e-07,0.0,-2.3020907009117985e-07,-2.176437761337741e-07,-2.179192478129852e-07,-2.61960968460431e-07,-3.772643587045969e-07,-3.333444531817989e-07,-3.153328580112383e-07,-0.0005509631916134001,-2.407454115334071e-07,-2.037180663284975e-07,-2.226901524582362e-07,-3.323890946146256e-07,0.0,-3.991429194786803e-07,-4.265444811399662e-07,-2.1338752606696373e-07,-2.2209209573698338e-07,-3.220513193095323e-07,0.0,-3.356973584340564e-07,0.0,-0.0036707560003505,-7.563296420458175e-05,-4.137512596565497e-07,-2.4311807241462937e-07,-0.0010227665474331624,-1.0404540995206378e-06,0.0,0.0,-2.054476699892824e-07,-2.725539977799296e-07,0.0,-7.737324709142477e-05,-1.3721421534014694e-05,-2.094859434524161e-07,0.0,-2.62519490094581e-07,-3.5231259584789385e-07,-2.0733129881760722e-07,-2.6500435962603764e-07,-4.015817926506424e-07,-3.928359259040484e-05,-2.55816617935915e-07,-4.243253638623122e-05,0.0
pyridoxal,0.0284840970881809,0.0011399070580192,0.0375903575217757,0.0002851027936977,0.0031848521854675,0.0006997277467852,0.0039144144388362,0.0011343605747649,0.0057666522153176,0.0012055608672678,0.0005367303914679,0.0034349684405474,0.0175672435971239,0.0030823605628614,9.558010140811028e-05,5.248106466503174e-06,0.0019662094620441,0.0090501799097147,0.0049150543128271,0.0,0.0,0.0265245429151158,0.0362503920113166,0.0062294253949847,0.0043493156207698,0.0138760095441953,0.0077444387300912,0.0118354403150256,0.0001379306323247,0.0163518881392635,1.0287220629046526e-06,0.009343739795839,0.018661783779889,0.0412138748801401,0.0022327704455793,4.500941772062673e-05,2.3355194282032478e-07,0.0146511381037823,0.0233106259615195,0.0210102247865838,0.0,0.0057901463686104,0.0257300489527864,0.0,0.0001745584630448,0.027250207525121,0.0012247633471407,0.0016534958525056,0.0018208397922194,0.0033664597109571,0.0,0.0217818726029882,0.0,0.0019958096081879,3.694205945480591e-05,0.0,0.0015202799440027,0.0275003311892548,0.0101172597974795,0.0213961940480057,0.0030885952161675,0.023971013140846,0.0,0.0074743750391554,1.254130239348882e-06,0.0156398973728072,0.008515809571187,0.0167977813853747,0.0100744621113434,0.0186286627809705,0.0132791618305055,2.611748138965256e-07,0.0229967362872174,0.0172876630601633,0.0274725472596652,0.0088216503338576,0.0193382539570634,3.318812711021442e-07,5.108749447997521e-07,0.0353454824230573,0.0050704431363534,8.113517878957727e-07,0.0080290589029387
pyridoxal 5'-phosphate,0.14227672448283205,0.0108019097523519,0.1638954243618257,0.0062576330976129,0.045586307592458984,0.04039425744550432,0.02305657597906426,0.025221107916337995,0.03775003519987447,0.046714781916969116,0.03720543745524398,0.013741399554007999,0.07584302186491082,0.013178350465910229,0.0014086984250162,0.0434734664823689,0.02067972369257388,0.0689311190323254,0.023330869726587232,0.0026968657453938366,0.02567843604155997,0.10825319796772981,0.1450115563747468,0.02551592183818376,0.029895669521667056,0.17694265118820404,0.033520710412462705,0.0526798758688986,0.13313059268729532,0.06719815546012665,0.010196239466975603,0.16646444773607033,0.07464865113462205,0.17201190668358773,0.012721031615536123,0.00039228600868752687,0.0011422358009538706,0.1690756835104118,0.09629598718263044,0.09101845454969956,0.0011044333915569105,0.047253627009247144,0.1059744821952273,7.53628434533053e-06,0.0007042651049837912,0.11038187199390159,0.005919535279842377,0.006617771865057366,0.00728786790567844,0.014727161406356267,0.10693483327716553,0.08877095361193404,0.001362136902735145,0.010861771787152866,0.010501229798546096,0.0367677480615826,0.0081249973837638,0.20010259866751334,0.0554061968350361,0.34750125385350694,2.453605974210999,0.09589314323853629,0.0005329230672500752,0.03655761226911747,0.6426476871410409,0.06464558831416628,0.25467483252296585,0.08298751302352039,0.049489891484689484,0.0745222818928699,0.05487768173032331,0.0041888687387502364,0.09232700360863372,0.07890089974230141,0.11156029481666754,0.04101474737088193,0.0777175300661499,0.016224313458100513,0.003995467743764825,0.14205193175745856,0.031688068895329075,0.0025975239940043623,0.0333521051141078
